File_ID,Texto_Espanhol,Traducao_PTBR
dlg_dialoghi_es.json data[1][4][0],"Ah, ya veo. Otro [font=Bold]seguidor del culto[/font].","Ah, entendi. Mais um seguidor do culto."
dlg_dialoghi_es.json data[1][5][0],B U E N A S  T A R D E S,BOA TARDE
dlg_dialoghi_es.json data[1][6][0],"OH, OTRO INICIADO.  ENCANTADA DE CONOCERTE.  SOY [font=Bold]KAAN[/font].","Ah, mais um iniciado. Prazer em conhecê-lo. Meu nome é Kaan."
dlg_dialoghi_es.json data[1][7][0],Tú oler fuereño.,Você tem cheiro de estrangeiro.
dlg_dialoghi_es.json data[1][8][0],"Oye, ¿quieres un [font=Bold]gato[/font]?","Ei, você quer um gato?"
dlg_dialoghi_es.json data[1][10][0],[font=Bold]¡Mami![/font],Mamãe!
dlg_dialoghi_es.json data[1][13][0],[font=Bold]¡¡¡Fuera de mi camino!!![/font],Sai da minha frente!!!
dlg_dialoghi_es.json data[1][16][0],"¿Quién? ¿Nosotros? No sé quién eres. ¡De esa cara tan fea, me acordaría!",Quem? Nós? Não sei quem vocês são. Eu me lembraria dessa cara feia!
dlg_dialoghi_es.json data[1][19][0],¿Dónde lo has encontrado?,Onde você encontrou isso?
dlg_dialoghi_es.json data[1][21][0],¡Buenos días a usted también!,Bom dia para você também!
dlg_dialoghi_es.json data[1][23][0],Plantas.,Pisos.
dlg_dialoghi_es.json data[1][25][0],[font=Bold]Vastu[/font] tiene siempre un montón de cosas rarísimas. No puedo evitar pararme a curiosear.,Vastu sempre tem muita coisa estranha. Não consigo evitar parar e olhar em volta.
dlg_dialoghi_es.json data[1][29][0],"¿Le interesaría comprar un [font=Bold]sirviente[/font], recién salido de la cadena de montaje?","Você estaria interessado em comprar um [font=Bold]servant[/font], recém-saído da linha de montagem?"
dlg_dialoghi_es.json data[1][32][0],¿Tienes hambre? Yo invito.,Você está com fome? Eu pago.
dlg_dialoghi_es.json data[1][35][0],"Oh, santo cielo.","Oh, céus."
dlg_dialoghi_es.json data[1][38][0],Le ruego que me disculpe si no ha quedado satisfecho con mi servicio. No dude en decirme si puedo ayudarle en alguna otra cosa.,Peço desculpas se você não ficou satisfeito(a) com o meu serviço. Não hesite em me avisar se houver algo mais em que eu possa ajudar.
dlg_dialoghi_es.json data[1][41][0],"Dame una [font=Bold]batería[/font] cargada para las telas, Tomoto.","Me dê uma bateria carregada para os tecidos, Tomoto."
dlg_dialoghi_es.json data[1][50][0],Hemos recibido un aviso. Se ha detectado una infestación alarmante de [font=Bold]lomri[/font].,Recebemos um alerta. Foi detectada uma infestação alarmante de lomri.
dlg_dialoghi_es.json data[1][60][0],"¡Buenos días a ti, maestro!","Bom dia, professor(a)!"
dlg_dialoghi_es.json data[1][67][0],"B-buenos días, maestro.","Bom dia, professor(a)."
dlg_dialoghi_es.json data[1][72][0],¿Quién lo pregunta?,Quem está perguntando?
dlg_dialoghi_es.json data[1][73][0],"Lo siento, no quiero causar problemas.","Sinto muito, não quero causar nenhum problema."
dlg_dialoghi_es.json data[1][74][0],No tengo nada que explicar.,Não tenho nada a explicar.
dlg_dialoghi_es.json data[1][81][0],"Lila, por fin vienes de visita.","Lila, finalmente você veio nos visitar."
dlg_dialoghi_es.json data[1][90][0],"Oh. Buenos días a ti también, maestro.","Ah, bom dia para você também, professora."
dlg_dialoghi_es.json data[1][93][0],Una biblioteca.,Uma biblioteca.
dlg_dialoghi_es.json data[1][102][0],"Los dedos [font=Bold]meñique[/font] y [font=Bold]anular[/font], que representan la verdad. Este corte trae la desvinculación de la presunción del conocimiento y la liberación de la certidumbre de una fe ciega.","Os dedos mínimo e anelar, que representam a verdade. Este corte provoca o desapego da presunção de conhecimento e a libertação da certeza da fé cega."
dlg_dialoghi_es.json data[1][110][0],¡Iba marchar sintigo!,Eu ia marchar com vocês!
dlg_dialoghi_es.json data[1][113][0],"[font=Bold]¡Despertar,[/font] piernas [font=Bold]gordas[/font]!","Acorda, pernas gordas!"
dlg_dialoghi_es.json data[1][118][0],"Sí, yo temer que no encontrar ninguna.","Sim, receio que não encontrarei nenhum."
dlg_dialoghi_es.json data[1][125][0],[font=Sus]Pero ¿qué...?[/font],[font=Sus]Mas o quê...?[/font]
dlg_dialoghi_es.json data[1][130][0],¿El qué? ¿Esta iglesia?,O quê? Esta igreja?
dlg_dialoghi_es.json data[1][132][0],"¡Oh, un miembro del culto viene a la [font=Bold]misa de la tarde[/font]!","Ah, um membro da seita virá à missa da noite!"
dlg_dialoghi_es.json data[1][135][0],Puf... ¿Es realmente un [font=Bold]buen día[/font]?,Ufa... Será que hoje é mesmo um bom dia?
dlg_dialoghi_es.json data[1][144][0],¿Cómo has entrado aquí? ¿Eres consciente del peligro que corres?,Como você entrou aqui? Você tem noção do perigo que corre?
dlg_dialoghi_es.json data[1][158][0],Activa el [font=Bold]radar[/font].,Ative o radar.
dlg_dialoghi_es.json data[1][170][0],¿Qué está pasando?,O que está acontecendo?
dlg_dialoghi_es.json data[1][175][0],[font=Bold]¡Déjame en paz![/font],[font=Bold]Me deixe em paz![/font]
dlg_dialoghi_es.json data[1][185][0],[font=Bold]¡Estoy atrapada![/font],[font=Bold]Estou preso![/font]
dlg_dialoghi_es.json data[1][190][0],¡Bandar!,Bandar!
dlg_dialoghi_es.json data[1][195][0],No tengo ni idea de cómo se hace eso.,Não faço a mínima ideia de como fazer isso.
dlg_dialoghi_es.json data[1][200][0],"Sí, puedo verla.","Sim, eu consigo vê-la."
dlg_dialoghi_es.json data[2][0][0],Ha tenido suerte. ¡Podría haber perdido las costillas!,Voce teve sorte. Podia ter perdido as costelas!
dlg_dialoghi_es.json data[2][1][0],"Es usted un tipo duro, ¿eh?","Você é um cara durão, né?"
dlg_dialoghi_es.json data[2][4][0],"Buenas tardes, sacerdote.","Boa tarde, padre."
dlg_dialoghi_es.json data[2][5][0],Mmm... Buenas tardes.,Hum... Boa tarde.
dlg_dialoghi_es.json data[2][6][0],Un placer.,Um prazer.
dlg_dialoghi_es.json data[2][7][0],Vengo de muy lejos.,Venho de muito longe.
dlg_dialoghi_es.json data[2][8][0],"Mmm... No, gracias.","Hum... Não, obrigado."
dlg_dialoghi_es.json data[2][10][0],[font=Bold]¡Mami![/font],Mamãe!
dlg_dialoghi_es.json data[2][11][0],"¿Algo más, forastero?","Mais alguma coisa, estranho?"
dlg_dialoghi_es.json data[2][12][0],¿Qué leches hacías ahí en medio? ¿Estabas a ver si te [font=Bold]mataban[/font]?,Que diabos você estava fazendo lá no meio de tudo aquilo? Estava lá para ver se eles iam te matar?
dlg_dialoghi_es.json data[2][13][0],Pero ¿qué...?,Mas o quê...?
dlg_dialoghi_es.json data[2][16][0],Oh... siento haberte molestado...,Ah... Desculpe por ter te incomodado...
dlg_dialoghi_es.json data[2][19][0],"¡Gracias, Lila! Siempre tan amable.","Obrigada, Lila! Sempre tão gentil."
dlg_dialoghi_es.json data[2][21][0],"Bueno... En pocas palabras, estoy cosiendo estas [font=Bold]telas[/font].","Bem... Resumindo, estou costurando esses tecidos."
dlg_dialoghi_es.json data[2][23][0],Ya veo...,Eu vejo...
dlg_dialoghi_es.json data[2][25][0],Qué pena no tener dinero para comprar uno.,Que pena que eu não tenho dinheiro para comprar um.
dlg_dialoghi_es.json data[2][29][0],¿Un sirviente?,Um empregado?
dlg_dialoghi_es.json data[2][31][0],"Sí, por qué no. Aunque ya no tenga un [font=Bold]estómago[/font] propiamente dicho.","Sim, por que não? Mesmo que eu já não tenha um estômago de verdade."
dlg_dialoghi_es.json data[2][32][0],"No, gracias. Estoy bien. Me [font=Bold]desvinculé de mi estómago[/font] hace mucho tiempo.","Não, obrigada. Estou bem. Me desapeguei do meu estômago há muito tempo."
dlg_dialoghi_es.json data[2][35][0],"Hermanos y hermanas, los dioses están aquí para redimiros. ¡Todos ellos son [font=Bold]vuestros salvadores[/font]!","Irmãos e irmãs, os deuses estão aqui para redimi-los. Eles são todos os seus salvadores!"
dlg_dialoghi_es.json data[2][38][0],"¿¿¿[font=Bold]Servicio[/font], dices??? ¡Me has dejado sin [font=Bold]energía[/font] en mi tienda!","""Serviço"", você diz? Você me deixou sem energia na minha loja!"
dlg_dialoghi_es.json data[2][41][0],Enseguida.,Imediatamente.
dlg_dialoghi_es.json data[2][50][0],Se ha informado de la presencia de entre cinco y siete alimañas detrás de una [font=Bold]zona residencial[/font].,Foram relatadas ocorrências de cinco a sete pragas atrás de uma área residencial.
dlg_dialoghi_es.json data[2][60][0],"Ya nos hemos visto antes, ¿verdad?","Já nos encontramos antes, não é?"
dlg_dialoghi_es.json data[2][65][0],"Perdón por la extraña pregunta, pero ¿dónde estamos?","Desculpe a pergunta estranha, mas onde estamos?"
dlg_dialoghi_es.json data[2][66][0],"Perdona, ¿has visto a una chica llamada Lila?","Com licença, você viu uma garota chamada Lila?"
dlg_dialoghi_es.json data[2][67][0],Veo que tienes la línea de Kalasutra en las muñecas. ¿Te puedo preguntar por qué?,Vejo que você tem a frase do Kala Sutra nos pulsos. Posso perguntar por quê?
dlg_dialoghi_es.json data[2][68][0],¿Puedo ver este bonsái?,Posso ver essa árvore bonsai?
dlg_dialoghi_es.json data[2][69][0],Creo que tengo que irme.,Acho que preciso ir.
dlg_dialoghi_es.json data[2][73][0],"Soy miembro del culto, igual que tú. Creía que podía acceder libremente al templo.","Sou membro do culto, assim como você. Pensei que poderia acessar o templo livremente."
dlg_dialoghi_es.json data[2][81][0],"Hola, [font=Bold]Sat[/font].  ¿Te han puesto en la entrada?","Oi, Sat. Já te colocaram na entrada?"
dlg_dialoghi_es.json data[2][85][0],¿Lo conoces?,Você o conhece?
dlg_dialoghi_es.json data[2][89][0],"Perdona, ¿te puedo hacer una pregunta sobre tu [font=Bold]ropa[/font]...?","Com licença, posso lhe fazer uma pergunta sobre suas roupas...?"
dlg_dialoghi_es.json data[2][90][0],¿Puedo preguntarte qué haces aquí? No pretendo cotillear.,Posso perguntar o que você está fazendo aqui? Não estou tentando bisbilhotar.
dlg_dialoghi_es.json data[2][91][0],Te dejo que sigas meditando.,Vou deixar você continuar meditando.
dlg_dialoghi_es.json data[2][93][0],A lo mejor podemos encontrar algo que me ayude a explicarte mejor cómo funciona el culto.,Talvez possamos encontrar algo que me ajude a explicar melhor como funciona o culto.
dlg_dialoghi_es.json data[2][100][0],Qué comodidad...,Que conveniente...
dlg_dialoghi_es.json data[2][102][0],"El [font=Bold]vientre[/font], que representa las relaciones. Este corte trae la desvinculación de los vínculos insanos con otras personas.","A barriga, que representa os relacionamentos. Este corte simboliza o rompimento de laços nocivos com outras pessoas."
dlg_dialoghi_es.json data[2][105][0],¡Ey!,Ei!
dlg_dialoghi_es.json data[2][110][0],¡Qué sorpresa [font=Bold]piernas gordas de humana[/font] sido rápidas lo bastante para llegar aquí!,"Que surpresa, [font=Bold]pernas gordas humanas[/font] foram rápidas o suficiente para chegar aqui!"
dlg_dialoghi_es.json data[2][113][0],[font=Sus]Nnngh...[/font],[font=Sus]Nnngh...[/font]
dlg_dialoghi_es.json data[2][118][0],Nos suficiente cerca.,Estamos bem perto.
dlg_dialoghi_es.json data[2][125][0],[font=Sus]¿D-donde...?[/font] ¿Dónde estoy?,[font=Sus]O-onde...?[/font] Onde estou?
dlg_dialoghi_es.json data[2][130][0],Tampoco es para tanto...,Não é nada demais...
dlg_dialoghi_es.json data[2][132][0],"Qué bien. ¿Has visto, [font=Bold]Sajan[/font], cómo hasta los adeptos al culto son [font=Bold]buenas personas[/font]?","Que ótimo! Você viu, Sajan, como até os seguidores do culto são boas pessoas?"
dlg_dialoghi_es.json data[2][135][0],Puf...,Ufa...
dlg_dialoghi_es.json data[2][140][0],¿Estás bien?,Você está bem?
dlg_dialoghi_es.json data[2][143][0],¿Quién eres?,Quem é você?
dlg_dialoghi_es.json data[2][144][0],¿Qué te hace pensar que estoy en peligro?,O que te faz pensar que estou em perigo?
dlg_dialoghi_es.json data[2][150][0],Eh... ¿[font=Bold]Hola[/font]?,Hum... [font=Bold]Olá[/font]?
dlg_dialoghi_es.json data[2][158][0],Veamos...,Vamos ver...
dlg_dialoghi_es.json data[2][175][0],Pero ¿qué...?,Mas o quê...?
dlg_dialoghi_es.json data[2][180][0],[font=Bold]Esta vez[/font] ha sido muy [font=Bold]breve[/font].,Desta vez foi muito breve.
dlg_dialoghi_es.json data[2][185][0],¿Qué...?,Que...?
dlg_dialoghi_es.json data[2][190][0],¿Yo interrumpir [font=Bold]algo[/font]?,Interrompi alguma coisa?
dlg_dialoghi_es.json data[2][195][0],Oh... Claro.,Ah... Certo.
dlg_dialoghi_es.json data[2][200][0],Bien...,Bom...
dlg_dialoghi_es.json data[2][210][0],Continuar,Continuar
dlg_dialoghi_es.json data[2][211][0],Nuevo,Novo
dlg_dialoghi_es.json data[2][212][0],Opciones,Opções
dlg_dialoghi_es.json data[2][213][0],Créditos,Créditos
dlg_dialoghi_es.json data[2][214][0],Salir del juego,Sair do jogo
dlg_dialoghi_es.json data[3][0][0],"¡Malditos [font=Bold]escudos[/font]! Deberían impedir que caiga [font=Bold]lluvia ácida[/font] en la colonia, y aun así...","Malditos escudos! Eles deveriam impedir que a chuva ácida caísse na colônia, e ainda assim..."
dlg_dialoghi_es.json data[3][1][0],"Bueno, poca gente sale de su casa cuando está cayendo la [font=Bold]LLUVIA ÁCIDA[/font]. ¡Malditos [font=Bold]ESCUDOS[/font]! Si funcionasen como deberían...","Bem, poucas pessoas saem de casa quando está chovendo ácido. Malditos escudos! Se ao menos funcionassem direito..."
dlg_dialoghi_es.json data[3][4][0],"MÍRATE, HIJO. ¿QUÉ TE HAN TRAÍDO ESAS CREENCIAS? ERES MÁS [font=Bold]HUESO[/font] QUE CARNE, ¿Y TODAVÍA DICES SER UN HOMBRE?","Olha para você, filho. O que essas crenças lhe trouxeram? Você é mais osso do que carne, e ainda se considera um homem?"
dlg_dialoghi_es.json data[3][5][0],"OH, PERDONA. ESTABA CALIBRANDO MI COMUNICADOR.","Ah, desculpe. Eu estava calibrando meu comunicador."
dlg_dialoghi_es.json data[3][6][0],"¡IMAGINO QUE, SIENDO UN [font=Bold]MAESTRO[/font], HABRÁS DEJADO ATRÁS TU [font=Bold]NOMBRE[/font]!  ES FÁCIL DE SUPONER; BASTA CON VER LA GRAN CANTIDAD DE SEPARACIONES QUE TIENES.","Imagino que, por ser professor(a), você tenha deixado seu nome para trás! É fácil presumir isso; basta ver o grande número de separações que você teve."
dlg_dialoghi_es.json data[3][7][0],"UNG... YO, [font=Bold]BANDAR[/font].  YO AYUDAR A HUMANO BLANDO HINON CON TAREAS QUE NECESITAR FUERZA. SI TÚ NECESITAR, BUSCAR YO AQUÍ. POR PRECIO ADECUADO, CLARO.","UNG... Eu, [font=Bold]BANDAR[/font]. AJUDO O BOLA-HUMANA HINON COM TAREFAS QUE EXIGEM FORÇA. SE PRECISAR DE MIM, PROCURE-ME AQUI. POR UM PREÇO JUSTO, É CLARO."
dlg_dialoghi_es.json data[3][8][0],"Bien, porque no te lo daría ni muerto.","Bom, porque eu não te daria isso nem se estivesse [font=Bold]morto[/font]."
dlg_dialoghi_es.json data[3][10][0],¿Qué pasa? ¿No te acabo de decir que es hora de dormir?,O que foi? Eu não acabei de te dizer que está na hora de dormir?
dlg_dialoghi_es.json data[3][11][0],"Perdona, busco a una chica llamada [font=Bold]Lila[/font]. ¿Sabes de quién le hablo?","Com licença, estou procurando uma garota chamada Lila. Você sabe de quem estou falando?"
dlg_dialoghi_es.json data[3][12][0],"Sé que es una pregunta rara, pero ¿dónde estoy?","Eu sei que é uma pergunta estranha, mas onde estou?"
dlg_dialoghi_es.json data[3][13][0],"Disculpe si le parece irrespetuoso, pero ¿puedo preguntarle su nombre?","Peço desculpas se isso parecer desrespeitoso, mas posso perguntar seu nome?"
dlg_dialoghi_es.json data[3][15][0],¡Aleja tus esqueléticas manos de mi [font=Bold]lomri[/font]!,Mantenha suas mãos de esqueleto longe do meu [font=Bold]lomri[/font]!
dlg_dialoghi_es.json data[3][16][0],"Sé que los quieres, pero no podrás tener mis preciosos [font=Bold]lomris[/font]. ¡Nunca!","Eu sei que você os quer, mas você não pode ficar com meus preciosos lomris. Nunca!"
dlg_dialoghi_es.json data[3][19][0],Acaba de llegar de [font=Bold]Venus[/font].  Son tejidos de muy alta calidad.,Acabei de receber de Vênus. Os tecidos são de altíssima qualidade.
dlg_dialoghi_es.json data[3][21][0],"Aunque probablemente sea una descripción demasiado [font=Bold]simplificada[/font], supongo.","Embora essa seja provavelmente uma descrição simplificada demais, eu suponho."
dlg_dialoghi_es.json data[3][23][0],¿Hay mucha variedad de plantas en Júpiter?,Existe uma grande variedade de plantas em Júpiter?
dlg_dialoghi_es.json data[3][25][0],Hagamos un trato: tú [font=Bold]eliges uno[/font] y yo te lo regalo si me dejas contarte su [font=Bold]historia[/font].,Vamos fazer um acordo: você escolhe um e eu te dou se você me deixar contar a história dele.
dlg_dialoghi_es.json data[3][29][0],"¡Eso es!  Aquí vendemos [font=Bold]robots de protocolo multiuso[/font], originales y con el certificado de [font=Bold]aprobación[/font] de la [font=Bold]iglesia[/font].",Isso mesmo! Aqui vendemos robôs de protocolo originais e multifuncionais com certificados de aprovação da igreja.
dlg_dialoghi_es.json data[3][31][0],Me [font=Bold]desvinculé[/font] de él hace muchos años.,Rompi relações com ele há muitos anos.
dlg_dialoghi_es.json data[3][32][0],"Así pues, ya no siento hambre.","Então, não sinto mais fome."
dlg_dialoghi_es.json data[3][35][0],[font=Bold]Laboris[/font] os protege de los peligros del trabajo...,Laboris protege você dos perigos do trabalho...
dlg_dialoghi_es.json data[3][38][0],Parte de la energía se ha redirigido para los [font=Bold]experimentos[/font] de la santa iglesia.,Parte da energia foi redirecionada para as experiências da santa igreja.
dlg_dialoghi_es.json data[3][41][0],Son [font=Bold]cuarenta créditos[/font].,São quarenta créditos.
dlg_dialoghi_es.json data[3][50][0],Es probable que la elevada concentración de individuos se deba a la presencia de un [font=Bold]nido[/font].,A alta concentração de indivíduos provavelmente se deve à presença de um ninho.
dlg_dialoghi_es.json data[3][59][0],"Sí, estuviste en el local de [font=Bold]Hinon[/font] [font=Bold]la otra noche[/font], ¿verdad?","Sim, você estava na casa do Hinon na outra noite, certo?"
dlg_dialoghi_es.json data[3][60][0],"Perdóname, pero creo que no.","Me perdoe, mas acho que não."
dlg_dialoghi_es.json data[3][65][0],¿Dónde estamos? ¿E-es una pregunta con [font=Bold]trampa[/font]?,Onde estamos? É uma pergunta capciosa?
dlg_dialoghi_es.json data[3][66][0],"A esa no. A ver, es una chica, pero no se llama Lila.","Essa não. Olha, ela é uma menina, mas o nome dela não é Lila."
dlg_dialoghi_es.json data[3][67][0],Uh...,Uh...
dlg_dialoghi_es.json data[3][68][0],"Sí, pero no digas nada, por favor.","Sim, mas por favor, não diga nada."
dlg_dialoghi_es.json data[3][69][0],¡N-nos vemos!,Vê você!
dlg_dialoghi_es.json data[3][73][0],¿Te estás haciendo el listo conmigo?,Você está tentando ser esperto comigo?
dlg_dialoghi_es.json data[3][81][0],"Sí, nos vamos turnando.","Sim, nós nos revezamos."
dlg_dialoghi_es.json data[3][85][0],Sí.,Sim.
